,country_code,longitude,latitude,average_cost_for_two,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_text,votes,cuisine_rate
4491,1,77.1963486,28.6772166,300,0,0,0,0,1,3.8,3,36,0
4492,1,77.20744444,28.68100278,250,0,1,0,0,1,3.6,3,108,1
4493,1,77.208375,28.680111,250,0,1,0,0,1,3.7,3,151,1
4494,1,77.201128,28.678744199999997,550,0,0,0,0,2,3.6,3,91,1
4495,1,77.2012178,28.683499800000003,650,0,1,0,0,2,3.7,3,393,1
4496,1,77.20738649,28.6809212,250,0,0,0,0,1,3.9,3,72,1
4497,1,77.20829379999999,28.679990000000004,400,0,1,0,0,1,3.8,3,167,1
4498,1,77.2083148,28.679521,200,0,1,0,0,1,3.7,3,20,1
4499,1,77.2062459,28.682683500000003,250,0,0,0,0,1,3.5,3,61,1
4500,1,77.20274509999999,28.676301399999996,200,0,0,0,0,1,3.8,3,83,146
4501,1,77.2066539,28.6779587,200,0,0,0,0,1,3.6,3,62,1
4502,1,77.208147,28.680957,300,0,1,0,0,1,3.7,3,58,1
4503,1,77.19870240000002,28.6812887,100,0,0,0,0,1,3.7,3,116,1
4504,1,0.0,0.0,600,1,0,0,0,2,3.5,3,21,1
4505,1,77.20720008,28.68121151,500,0,0,0,0,2,3.5,3,133,0
4506,1,77.206069,28.6778732,200,0,0,0,0,1,3.9,3,150,1
4507,1,77.20741650000001,28.6814952,400,0,0,0,0,1,3.6,3,261,0
4508,1,77.1992414,28.6822359,50,0,0,0,0,1,3.7,3,131,0
4509,1,77.20759609999999,28.680885399999998,300,0,0,0,0,1,3.7,3,234,1
4510,1,77.20301459999999,28.680268100000003,800,0,1,0,0,2,3.5,3,85,0
4511,1,77.20067879999999,28.681298699999996,150,0,0,0,0,1,3.5,3,36,0
4512,1,77.20699288,28.68162389,500,0,1,0,0,2,3.8,3,115,1
4513,1,77.208225,28.679601899999998,500,0,1,0,0,2,3.5,3,143,0
4514,1,77.1934017,28.670929100000002,400,0,0,0,0,1,3.5,3,47,1
4515,1,77.20392846,28.68086237,950,0,1,1,0,2,3.8,3,41,147
4516,1,77.20126280000001,28.6835489,1900,1,0,0,0,3,3.6,3,346,147
4517,1,77.2033739,28.6825417,150,0,0,0,0,1,3.9,3,223,0
4518,1,77.20544009999999,28.6777235,300,0,0,0,0,1,3.5,3,97,0
4519,1,77.173372,28.720838,500,0,1,0,0,2,3.6,3,24,1
4520,1,77.20834509999999,28.680144399999996,300,0,1,0,0,1,3.6,3,25,1
4521,1,77.2051282,28.6776821,100,0,1,0,0,1,3.5,3,15,0
4522,1,77.20790140000001,28.6766471,400,0,0,0,0,1,0.0,0,0,1
4523,1,77.196097,28.6689477,500,0,0,0,0,2,0.0,0,0,1
4524,1,77.1991559,28.6675893,200,0,0,0,0,1,0.0,0,0,0
4525,1,77.20472149999999,28.6839245,600,1,1,0,0,2,4.2,4,300,1
4526,1,0.0,0.0,400,0,0,0,0,1,4.0,4,108,1
4527,1,77.07889594,28.51647834,700,0,0,0,0,2,3.1,2,59,1
4528,1,77.07847559999999,28.5161533,600,0,1,0,0,2,3.3,2,36,0
4529,1,77.14673806,28.66228784,600,0,0,0,0,2,3.1,2,62,0
4530,1,77.14636557,28.66223077,450,0,1,0,0,1,3.4,2,44,1
4531,1,77.14383926,28.66439777,100,0,0,0,0,1,4.1,4,187,1
4532,1,77.29406979,28.65678454,350,0,0,0,0,1,3.2,2,11,1
4533,1,77.29405772,28.65676424,450,0,1,0,0,1,3.2,2,27,0
4534,1,77.3054936,28.651168199999997,350,0,0,0,0,1,3.4,2,33,0
4535,1,77.3027743,28.6534064,300,0,0,0,0,1,3.4,2,32,0
4536,1,0.0,0.0,200,0,0,0,0,1,3.3,2,11,146
4537,1,77.30503780000001,28.651549499999998,550,0,0,0,0,2,3.3,2,87,1
4538,1,77.30473590000001,28.649656,850,1,1,0,0,2,2.6,2,192,1
4539,1,77.3024918,28.647514899999997,1000,1,0,0,0,3,3.4,2,232,1
4540,1,77.3070793,28.652069399999995,1300,0,1,0,0,3,3.2,2,177,1
4541,1,77.303195,28.648647399999998,1500,1,0,0,0,3,3.2,2,286,1
4542,1,77.302196,28.6484654,800,1,1,0,0,2,3.6,3,306,0
4543,1,77.3090365,28.6537039,1000,0,1,0,0,3,3.5,3,63,147
4544,1,77.3031754,28.647918100000005,800,1,0,0,0,2,3.5,3,159,0
4545,1,77.30453399999999,28.660114299999996,800,1,0,0,0,2,3.7,3,28,1
4546,1,77.3051329,28.6509065,400,0,0,0,0,1,3.5,3,40,0
4547,1,77.30795920000001,28.6528252,1600,1,1,0,0,3,3.7,3,213,147
4548,1,77.3094489,28.654069,1150,1,1,0,0,3,3.7,3,160,1
4549,1,77.3023084,28.649227500000002,250,0,0,0,0,1,3.8,3,300,1
4550,1,77.3011095,28.6461321,1300,0,0,0,0,3,3.8,3,248,0
4551,1,77.3062599,28.659459299999998,250,0,0,0,0,1,3.6,3,109,0
4552,1,77.3029072,28.6480355,750,1,0,0,0,2,3.5,3,132,0
4553,1,77.3023672,28.6484283,250,0,0,0,0,1,4.0,4,95,145
4554,1,77.3020809,28.646742100000004,300,0,1,0,0,1,4.0,4,292,1
4555,1,77.19528840000001,28.646476,500,0,0,0,0,2,2.8,2,39,147
4556,1,77.1919642,28.6470539,250,0,0,0,0,1,3.4,2,68,1
4557,1,77.18920413,28.65456149,200,0,0,0,0,1,2.9,2,92,0
4558,1,77.18937848,28.64779259,800,1,0,0,0,2,3.4,2,51,1
4559,1,77.1872922,28.645890299999998,1100,1,1,0,0,3,3.2,2,142,0
4560,1,77.1968947,28.64590801,450,0,0,0,0,1,2.6,2,21,1
4561,1,77.1875617,28.6457369,450,0,1,0,0,1,2.5,2,71,1
4562,1,77.1889094,28.6576903,600,0,1,0,0,2,3.2,2,71,0
4563,1,77.1868879,28.645806800000003,600,0,1,0,0,2,3.4,2,122,0
4564,1,77.18991059999999,28.6448625,700,0,0,0,0,2,3.0,2,39,0
4565,1,77.19380312,28.65824145,700,0,0,0,0,2,3.4,2,43,0
4566,1,77.1892688,28.6467961,400,0,1,0,0,1,3.4,2,38,1
4567,1,77.19036754,28.65432847,400,0,1,0,0,1,2.7,2,39,1
4568,1,77.18387790000001,28.6455636,700,0,1,0,0,2,3.1,2,73,0
4569,1,77.20330585,28.65947151,200,0,0,0,0,1,2.9,2,10,139
4570,1,77.18858656,28.64356644,500,0,1,0,0,2,2.7,2,32,147
4571,1,77.18702259999999,28.645774900000003,150,0,0,0,0,1,2.9,2,36,0
4572,1,77.19397243,28.65203681,450,0,0,0,0,1,3.3,2,36,1
4573,1,77.18398858,28.64837929,750,1,1,0,0,2,3.1,2,134,1
4574,1,77.1912316,28.649189,350,0,0,0,0,1,3.3,2,55,1
4575,1,77.19076987,28.64568939,600,0,0,0,0,2,2.9,2,90,1
4576,1,77.19484482,28.65377446,500,0,0,0,0,2,3.2,2,60,0
4577,1,77.18774140000001,28.6464708,400,0,0,0,0,1,2.7,2,47,0
4578,1,77.1962767,28.649437100000004,300,0,0,0,0,1,3.4,2,43,1
4579,1,77.18940359999999,28.6462267,350,0,0,0,0,1,3.3,2,236,147
4580,1,77.18532767,28.64555639,1100,1,1,0,0,3,2.6,2,31,0
4581,1,77.18557075,28.64546136,700,0,1,0,0,2,2.5,2,38,1
4582,1,77.1904368,28.647803600000003,800,1,0,0,0,2,3.1,2,123,1
4583,1,77.20225945,28.65795725,150,0,0,0,0,1,2.8,2,9,0
4584,1,77.1919134,28.647312300000003,350,0,0,0,0,1,3.3,2,70,0
4585,1,77.1924134,28.6484406,550,0,0,0,0,2,3.4,2,114,1
4586,1,77.19053082,28.65404367,550,0,0,0,0,2,2.7,2,56,1
4587,1,77.19037800000001,28.645475,600,0,1,0,0,2,3.1,2,247,1
4588,1,77.1888196,28.643438500000002,450,0,1,0,0,1,3.1,2,90,1
4589,1,77.18850777,28.64772433,900,1,0,0,0,2,2.7,2,84,1
4590,1,77.1892688,28.6467961,650,0,1,0,0,2,3.3,2,93,0
4591,1,77.19650377,28.64966566,650,0,1,1,0,2,3.4,2,44,147
4592,1,77.1882805,28.6471494,400,0,0,0,0,1,3.0,2,27,0
4593,1,77.18863990000001,28.647094199999998,750,1,1,0,0,2,2.7,2,68,1
4594,1,77.18888596,28.64335635,400,0,1,0,0,1,3.3,2,23,1
4595,1,77.19821999999999,28.6488288,1400,1,0,0,0,3,3.2,2,30,147
4596,1,77.19013385,28.65432818,500,0,1,0,0,2,2.5,2,69,0
4597,1,77.1923236,28.6504028,350,0,0,0,0,1,2.6,2,41,145
4598,1,77.18873441,28.6436297,400,0,1,0,0,1,3.4,2,36,1
4599,1,77.1904368,28.647803600000003,400,0,0,0,0,1,3.6,3,179,0
4600,1,0.0,0.0,450,0,0,0,0,1,3.5,3,22,0
4601,1,77.20037386,28.65492631,650,0,1,0,0,2,3.7,3,456,1
4602,1,77.18920581,28.64902483,900,1,1,0,0,2,3.6,3,43,147
4603,1,77.19041716,28.64350406,200,0,1,0,0,1,3.7,3,120,1
4604,1,77.18855,28.6471752,700,0,1,0,0,2,3.8,3,230,0
4605,1,77.18687464,28.64575501,300,0,1,0,0,1,3.5,3,26,0
4606,1,77.1941204,28.652187100000003,600,0,1,0,0,2,3.5,3,27,1
4607,1,77.19434593,28.65306658,50,0,0,0,0,1,3.6,3,35,0
4608,1,77.19039503,28.65448764,500,0,1,0,0,2,3.6,3,76,0
4609,1,77.20031988,28.65494308,650,0,0,0,0,2,3.7,3,177,1
4610,1,77.1901673,28.649659000000003,150,0,0,0,0,1,3.6,3,99,1
4611,1,77.18897313,28.64337636,250,0,1,0,0,1,3.7,3,136,1
4612,1,77.18914345,28.65951887,600,0,1,0,0,2,3.5,3,72,1
4613,1,77.1907064,28.6455898,600,0,0,0,0,2,3.5,3,88,1
4614,1,77.1928736,28.650730199999998,200,0,0,0,0,1,3.8,3,100,1
4615,1,77.1892688,28.6467961,500,0,0,0,0,2,3.6,3,118,1
4616,1,77.18852700000001,28.647073,700,0,1,0,0,2,3.8,3,603,147
4617,1,77.1911718,28.6491762,350,0,0,0,0,1,3.5,3,149,1
4618,1,77.19195507,28.65337815,700,0,1,0,0,2,3.7,3,39,0
4619,1,77.191827,28.65317426,350,0,0,0,0,1,3.5,3,109,1
4620,1,77.19052669999999,28.643512199999996,350,0,1,0,0,1,3.5,3,214,1
4621,1,77.18890373,28.64338136,350,0,1,0,0,1,3.5,3,64,0
4622,1,77.2,28.66,200,0,0,0,0,1,0.0,0,0,1
4623,1,77.20509924,28.66188863,350,0,0,0,0,1,0.0,0,1,1
4624,1,77.20328409999999,28.6585277,300,0,0,0,0,1,0.0,0,0,1
4625,1,77.20279790000001,28.65867981,150,0,0,0,0,1,0.0,0,0,0
4626,1,77.18823351,28.64438885,450,0,0,0,0,1,2.3,1,32,0
4627,1,77.18952768,28.64877767,1000,1,0,0,0,3,2.4,1,52,1
4628,1,77.19061162,28.64349552,500,0,0,0,0,2,4.0,4,841,147
4629,1,77.19055898,28.65467653,200,0,0,0,0,1,4.0,4,74,1
4630,1,77.18803234,28.64370267,1050,1,0,0,0,3,4.3,4,142,147
4631,1,77.23292629999999,28.556869,2000,0,0,0,0,4,4.5,5,524,1
4632,1,77.22933370000001,28.667644199999998,500,0,0,0,0,2,3.3,2,132,1
4633,1,77.2263032,28.599754200000003,1000,0,1,0,0,3,3.1,2,18,1
4634,1,77.2273577,28.600525800000003,300,0,0,0,0,1,3.3,2,29,0
4635,1,77.22529190000002,28.6004185,650,0,1,0,0,2,2.5,2,120,147
4636,1,77.22767209999999,28.6095619,150,0,0,0,0,1,3.2,2,242,0
4637,1,77.22708829999999,28.600320899999996,800,0,0,0,0,2,3.3,2,89,0
4638,1,77.2274475,28.6006239,1500,0,0,0,0,3,4.5,5,4986,0
4639,1,77.22753730000001,28.6005429,1500,0,0,0,0,3,4.6,5,1569,1
4640,1,77.2272679,28.6008757,1200,1,1,0,0,3,3.8,3,863,143
4641,1,77.2260623,28.599936100000004,600,0,0,0,0,2,3.9,3,157,1
4642,1,77.2261003,28.599957899999996,2000,1,0,0,0,4,3.6,3,1428,147
4643,1,77.22690859999999,28.599945299999998,2500,1,1,0,0,4,3.6,3,300,147
4644,1,77.22708829999999,28.600052,1000,0,0,0,0,3,3.6,3,574,0
4645,1,77.2276954,28.5999935,1000,0,0,0,0,3,3.7,3,243,0
4646,1,77.2265943,28.599780900000003,700,0,1,0,0,2,3.8,3,391,142
4647,1,77.2279864,28.6025572,800,0,0,0,0,2,3.6,3,29,1
4648,1,77.2267949,28.6001414,1700,1,0,0,0,3,3.7,3,395,136
4649,1,77.2273128,28.600745500000002,650,0,0,0,0,2,3.7,3,2860,0
4650,1,77.22753730000001,28.6003637,1700,1,1,0,0,3,3.6,3,505,0
4651,1,77.227379,28.6007115,1400,0,1,0,0,3,3.9,3,454,1
4652,1,77.2264353,28.5996365,2000,1,0,0,0,4,3.8,3,203,143
4653,1,77.2259206,28.6006577,400,0,0,0,0,1,3.7,3,79,0
4654,1,77.22681879999999,28.599757500000003,1200,0,0,0,0,3,3.9,3,287,146
4655,1,77.2265943,28.599780900000003,2100,0,0,0,0,4,3.8,3,199,1
4656,1,77.2280043,28.602474,450,0,0,0,0,1,3.5,3,17,0
4657,1,77.2269984,28.5999538,2000,1,1,0,0,4,3.9,3,372,1
4658,1,77.2260104,28.5998597,500,0,1,0,0,2,3.7,3,188,1
4659,1,77.22713320000001,28.601086900000002,800,0,0,0,0,2,3.6,3,34,140
4660,1,77.2269577,28.599954800000003,1700,1,0,0,0,3,3.7,3,774,143
4661,1,77.2269984,28.600043499999998,700,0,0,0,0,2,3.8,3,256,0
4662,1,77.2270521,28.600035100000003,2500,0,0,0,0,4,3.8,3,1186,0
4663,1,77.22753730000001,28.6005429,2000,0,1,0,0,4,3.8,3,669,147
4664,1,77.2273075,28.600273600000005,450,0,0,0,0,1,0.0,0,2,0
4665,1,77.2273577,28.600256899999994,1700,1,0,0,0,3,4.2,4,113,141
4666,1,77.2261901,28.599787199999998,400,0,1,0,0,1,4.0,4,518,1
4667,1,77.22753730000001,28.6005429,1600,1,1,0,0,3,4.1,4,1330,1
4668,1,77.2261901,28.599876799999997,1550,1,0,0,0,3,4.0,4,1203,147
4669,1,77.2265493,28.599731800000004,2000,1,0,0,0,4,4.0,4,79,1
4670,1,77.2261901,28.599876799999997,2000,0,0,0,0,4,4.2,4,551,1
4671,1,77.2269984,28.600043499999998,1650,1,0,0,0,3,4.0,4,1093,143
4672,1,77.2274475,28.6007136,2100,1,1,0,0,4,4.2,4,578,136
4673,1,77.2262463,28.600010600000005,1300,0,0,0,0,3,4.2,4,1914,1
4674,1,77.2266392,28.599740399999998,600,0,0,0,0,2,4.0,4,220,0
4675,1,77.2257861,28.599837400000002,700,0,0,0,0,2,4.4,4,912,0
4676,1,77.22708829999999,28.600141600000004,1800,1,0,0,0,3,4.2,4,436,0
4677,1,77.14382909999999,28.650138399999996,1100,1,0,0,0,3,3.1,2,10,1
4678,1,77.1391671,28.646155600000004,250,0,0,0,0,1,3.1,2,12,0
4679,1,77.1380354,28.655060499999998,450,0,1,0,0,1,3.3,2,13,147
4680,1,77.136989,28.655071000000003,700,1,1,0,0,2,3.0,2,11,1
4681,1,77.1371133,28.6542971,400,0,0,0,0,1,3.2,2,19,1
4682,1,77.14667220000001,28.653603000000004,450,0,0,0,0,1,3.3,2,73,1
4683,1,77.13583709999999,28.6543213,450,0,0,0,0,1,3.2,2,23,1
4684,1,77.13162309999998,28.649155100000005,150,0,0,0,0,1,3.2,2,11,1
4685,1,77.13068100000001,28.648990500000004,500,0,0,0,0,2,3.1,2,10,1
4686,1,77.14067179999999,28.656041499999997,550,0,0,0,0,2,2.6,2,49,1
4687,1,77.1423902,28.652900199999998,1200,1,0,0,0,3,2.8,2,15,1
4688,1,77.1330407,28.649375899999995,200,0,0,0,0,1,3.2,2,100,1
4689,1,77.1379553,28.6554914,1100,1,0,0,0,3,2.7,2,63,1
4690,1,77.1407751,28.655603499999998,800,1,1,0,0,2,2.7,2,45,1
4691,1,77.13732309999999,28.654595699999998,750,0,0,0,0,2,3.0,2,4,1
4692,1,77.1374776,28.6546527,700,0,0,0,0,2,3.3,2,57,0
4693,1,77.136123,28.6541881,650,0,0,0,0,2,3.3,2,12,0
4694,1,77.13122209999999,28.6474775,400,0,1,0,0,1,3.3,2,35,0
4695,1,77.1306854,28.6489945,350,0,1,0,0,1,3.0,2,6,1
4696,1,77.14861963,28.65784633,700,0,0,0,0,2,3.4,2,143,0
4697,1,77.1321064,28.6497956,350,0,0,0,0,1,2.7,2,23,1
4698,1,77.1501141,28.6563972,550,0,1,0,0,2,2.7,2,41,0
4699,1,77.13115920000001,28.648905199999998,300,0,1,0,0,1,3.2,2,29,1
4700,1,77.1313623,28.648918,500,0,0,0,0,2,3.3,2,13,1
4701,1,77.14399081,28.64679749,350,0,0,0,0,1,3.2,2,16,0
4702,1,77.1312308,28.648963000000002,600,0,0,0,0,2,3.2,2,31,1
4703,1,77.1438903,28.652195399999997,550,0,1,1,0,2,2.7,2,46,1
4704,1,77.13067990000002,28.6489773,300,0,0,0,0,1,3.1,2,9,127
4705,1,77.1300673,28.6522005,300,0,0,0,0,1,2.8,2,23,145
4706,1,77.13020259999999,28.6484901,400,0,0,0,0,1,3.1,2,7,0
4707,1,77.1306672,28.6489962,450,0,0,0,0,1,2.7,2,15,0
4708,1,77.12991540000002,28.6522777,450,0,0,0,0,1,3.2,2,9,0
4709,1,77.13749150000001,28.654647399999998,800,0,1,0,0,2,2.6,2,67,1
4710,1,77.1366651,28.650206,400,0,0,0,0,1,3.3,2,17,1
4711,1,77.1422056,28.6553478,600,0,0,0,0,2,2.8,2,4,1
4712,1,77.1384066,28.655369,1200,1,1,0,0,3,3.2,2,74,1
4713,1,77.1317062,28.6494447,600,0,0,0,0,2,3.0,2,5,1
4714,1,77.1407866,28.657062100000005,50,0,0,0,0,1,2.8,2,8,0
4715,1,77.142172,28.6506233,800,1,0,0,0,2,3.2,2,50,0
4716,1,77.13043333,28.65249167,300,0,0,0,0,1,2.9,2,16,1
4717,1,77.1313127,28.6489309,600,0,0,0,0,2,3.0,2,20,1
4718,1,77.1384406,28.655728600000003,2500,1,0,0,0,4,3.2,2,14,1
4719,1,77.1362569,28.6543517,1100,1,0,0,0,3,3.4,2,74,0
4720,1,77.130674,28.6489739,550,0,0,0,0,2,3.1,2,20,147
4721,1,77.1375537,28.6546314,1200,1,1,0,0,3,3.5,3,133,147
4722,1,77.14285190000001,28.6552663,650,0,0,0,0,2,3.5,3,98,0
4723,1,77.1438814,28.652189899999996,250,0,0,0,0,1,3.6,3,26,0
4724,1,0.0,0.0,500,0,0,0,0,2,3.7,3,68,0
4725,1,77.1394952,28.655594899999997,1000,1,0,0,0,3,3.6,3,283,0
4726,1,77.15198240000001,28.657538300000002,1200,1,0,0,0,3,3.5,3,21,1
4727,1,77.129287,28.651894899999995,150,0,0,0,0,1,3.5,3,23,1
4728,1,77.1374755,28.6554434,600,0,1,0,0,2,3.6,3,55,1
4729,1,77.1409427,28.6559956,750,0,1,0,0,2,3.5,3,102,0
4730,1,77.1367382,28.6503488,500,0,0,0,0,2,2.4,1,20,0
4731,1,77.1284425,28.6517775,350,0,0,0,0,1,2.1,1,54,1
4732,1,77.1466423,28.6568197,800,0,1,0,0,2,2.4,1,39,0
4733,1,77.28626159999999,28.661112,200,0,0,0,0,1,2.9,2,6,1
4734,1,77.28618829999999,28.6611167,250,0,0,0,0,1,3.0,2,15,0
4735,1,0.0,0.0,200,0,0,0,0,1,2.9,2,7,145
4736,1,77.284295,28.66551167,300,0,0,0,0,1,2.9,2,16,0
4737,1,0.0,0.0,300,0,0,0,0,1,3.0,2,6,1
4738,1,77.27581099,28.65854624,400,0,0,0,0,1,2.9,2,9,0
4739,1,77.24231,28.57606,350,0,0,0,0,1,2.9,2,5,0
4740,1,77.2821,28.65905,150,0,0,0,0,1,2.9,2,4,1
4741,1,77.273111,28.6590466,500,0,1,0,0,2,2.5,2,50,1
4742,1,77.27225809999999,28.658652000000004,100,0,0,0,0,1,3.1,2,12,1
4743,1,77.2815054,28.659351399999995,500,0,0,0,0,2,3.2,2,79,1
4744,1,77.2814976,28.6602651,150,0,0,0,0,1,3.3,2,20,1
4745,1,77.2882675,28.65986279,650,0,1,0,0,2,3.2,2,52,0
4746,1,77.28064599999999,28.65981866,500,0,1,0,0,2,3.3,2,26,1
4747,1,0.0,0.0,350,0,0,0,0,1,3.2,2,11,147
4748,1,77.2778171,28.652273100000002,700,0,0,0,0,2,2.9,2,13,0
4749,1,77.27881640000001,28.66104399,700,0,0,0,0,2,3.1,2,75,0
4750,1,77.28128259999998,28.6602119,150,0,0,0,0,1,3.3,2,26,0
4751,1,77.27833997,28.65951181,700,0,0,0,0,2,2.9,2,10,1
4752,1,77.2779662,28.6523602,300,0,0,0,0,1,3.2,2,6,1
4753,1,77.2836334,28.659256699999997,500,0,0,0,0,2,3.3,2,12,1
4754,1,77.285347,28.65975,350,0,1,0,0,1,3.1,2,22,1
4755,1,77.27232740000001,28.658902500000003,400,0,0,0,0,1,3.2,2,30,1
4756,1,77.279894,28.6596933,100,0,0,0,0,1,3.3,2,12,1
4757,1,77.2725723,28.657741100000003,400,0,0,0,0,1,2.6,2,15,1
4758,1,77.2767835,28.652309000000002,300,0,0,0,0,1,3.2,2,10,1
4759,1,77.2819196,28.659387300000002,400,0,0,0,0,1,3.0,2,11,1
4760,1,77.2815369,28.6592597,400,0,0,0,0,1,3.0,2,16,1
4761,1,77.2843782,28.657921899999998,100,0,0,0,0,1,3.4,2,15,1
4762,1,77.2805179,28.6573761,600,0,0,0,0,2,3.1,2,8,0
4763,1,77.2776449,28.652891999999998,450,0,0,0,0,1,2.7,2,18,0
4764,1,77.28298670000001,28.659805699999996,400,0,0,0,0,1,3.1,2,10,0
4765,1,77.2836092,28.6592244,100,0,0,0,0,1,3.3,2,20,1
4766,1,77.28060759999998,28.6573846,550,0,0,0,0,2,3.3,2,16,0
4767,1,77.2750291,28.6583725,500,0,0,0,0,2,3.4,2,39,0
4768,1,77.2814156,28.660238899999996,800,0,1,0,0,2,2.9,2,66,0
4769,1,77.27818359999999,28.651599199999996,250,0,0,0,0,1,3.1,2,7,1
4770,1,77.28203908,28.65563419,500,0,1,0,0,2,3.1,2,54,1
4771,1,77.2794854,28.6595627,500,0,0,0,0,2,3.1,2,44,145
4772,1,77.27633871,28.6588784,600,0,0,0,0,2,3.1,2,15,0
4773,1,77.2833907,28.659888899999995,800,1,0,0,0,2,2.9,2,14,1
4774,1,0.0,0.0,350,0,0,0,0,1,3.0,2,4,0
4775,1,77.27388590000001,28.6580718,200,0,0,0,0,1,3.1,2,13,0
4776,1,77.27317120000001,28.6565918,300,0,0,0,0,1,3.2,2,31,0
4777,1,77.27800409999999,28.651940500000002,550,0,0,0,0,2,3.6,3,22,1
4778,1,77.2855453,28.6575847,450,0,0,0,0,1,3.5,3,21,1
4779,1,77.28353441,28.65124712,300,0,0,0,0,1,0.0,0,2,1
4780,1,0.0,0.0,200,0,0,0,0,1,0.0,0,1,0
4781,1,0.0,0.0,600,0,0,0,0,2,0.0,0,0,0
4782,1,77.28214670000001,28.655136900000002,200,0,0,0,0,1,0.0,0,0,0
4783,1,77.28215106,28.65558682,200,0,0,0,0,1,0.0,0,0,0
4784,1,77.2822453,28.655521399999998,200,0,0,0,0,1,0.0,0,0,1
4785,1,77.28255240000001,28.660628999999997,300,0,0,0,0,1,0.0,0,0,1
4786,1,77.28349753,28.65748122,150,0,0,0,0,1,0.0,0,0,1
4787,1,77.27628940000001,28.6588582,500,0,0,0,0,2,0.0,0,2,1
4788,1,0.0,0.0,350,0,0,0,0,1,0.0,0,3,1
4789,1,77.28099915,28.65655592,400,0,1,0,0,1,0.0,0,2,0
4790,1,77.28421879999999,28.6576075,350,0,0,0,0,1,0.0,0,0,1
4791,1,77.28083259999998,28.6590094,250,0,0,0,0,1,0.0,0,1,0
4792,1,77.28,28.66,100,0,0,0,0,1,0.0,0,0,0
4793,1,77.27822732,28.65948063,350,0,0,0,0,1,0.0,0,2,0
4794,1,77.2815094,28.660251199999998,300,0,0,0,0,1,0.0,0,2,1
4795,1,77.2777796,28.6525016,550,0,0,0,0,2,0.0,0,0,0
4796,1,77.2730949,28.6590094,350,0,0,0,0,1,0.0,0,0,0
4797,1,77.28295229999999,28.659756400000003,350,0,0,0,0,1,0.0,0,1,1
4798,1,77.2820172,28.659436100000004,450,0,0,0,0,1,0.0,0,2,0
4799,1,0.0,0.0,350,0,0,0,0,1,0.0,0,0,1
4800,1,77.285269,28.651044,250,0,0,0,0,1,0.0,0,0,0
4801,1,77.28330090000001,28.65997,300,0,0,0,0,1,0.0,0,0,137
4802,1,77.28334579999999,28.660019000000002,200,0,0,0,0,1,0.0,0,1,0
4803,1,77.2777667,28.6530845,100,0,0,0,0,1,0.0,0,0,1
4804,1,77.2832005,28.660009499999997,250,0,0,0,0,1,0.0,0,1,1
4805,1,77.28318279999999,28.659872999999997,200,0,0,0,0,1,0.0,0,0,1
4806,1,77.28492778,28.65814167,250,0,0,0,0,1,0.0,0,3,0
4807,1,0.0,0.0,300,0,0,0,0,1,0.0,0,0,146
4808,1,77.28106979,28.6578175,400,0,0,0,0,1,0.0,0,3,0
4809,1,77.19549599999999,28.523803000000004,400,0,1,0,0,1,3.1,2,10,0
4810,1,77.19395970000001,28.529175800000004,2200,1,0,0,0,4,3.5,3,218,1
4811,1,77.1922337,28.5278024,300,0,0,0,0,1,0.0,0,1,1
4812,1,0.0,0.0,1500,1,0,0,0,3,0.0,0,1,140
4813,1,77.1941204,28.527892699999995,600,0,0,0,0,2,0.0,0,0,0
4814,1,0.0,0.0,300,0,0,0,0,1,0.0,0,1,145
4815,1,77.1918882,28.528098699999997,200,0,0,0,0,1,0.0,0,0,1
4816,1,77.1954089,28.523118800000002,200,0,0,0,0,1,0.0,0,1,1
4817,1,77.1954681,28.523180199999995,300,0,0,0,0,1,0.0,0,1,1
4818,1,77.23905969,28.57857977,250,0,0,0,0,1,3.4,2,44,1
4819,1,77.24256869,28.57548265,500,0,0,0,0,2,3.0,2,7,1
4820,1,77.24,28.58,100,0,0,0,0,1,3.1,2,4,0
4821,1,77.2428349,28.57509517,250,0,1,0,0,1,2.7,2,4,1
4822,1,77.24261798,28.57557569,250,0,0,0,0,1,2.8,2,8,0
4823,1,77.24215731,28.57518762,400,0,1,0,0,1,2.7,2,7,1
4824,1,77.24129397,28.57850528,450,0,1,0,0,1,3.2,2,56,0
4825,1,77.242238,28.578557,150,0,1,0,0,1,3.3,2,6,0
4826,1,77.24030400000001,28.573524,600,0,0,0,0,2,3.0,2,4,1
4827,1,77.24246509,28.57534897,100,0,1,0,0,1,2.6,2,10,0
4828,1,77.24189311,28.57523591,550,0,0,0,0,2,3.3,2,40,1
4829,1,77.24015605,28.57749657,700,0,1,0,0,2,3.4,2,49,1
4830,1,77.24651657,28.56557384,100,0,0,0,0,1,3.0,2,4,1
4831,1,77.24151291,28.57573998,400,0,0,0,0,1,2.7,2,9,0
4832,1,77.245041,28.57453,450,0,1,0,0,1,2.6,2,102,1
4833,1,77.24148139,28.57535368,200,0,0,0,0,1,3.8,3,183,0
4834,1,77.23999545,28.57443534,650,0,1,0,0,2,3.7,3,270,0
4835,1,77.23870397,28.57748273,600,0,1,0,0,2,3.6,3,75,1
4836,1,77.24144083,28.57326317,800,1,1,0,0,2,3.5,3,116,0
4837,1,77.24159539,28.57591488,250,0,0,0,0,1,0.0,0,0,0
4838,1,77.2377796,28.575746000000002,250,0,1,0,0,1,0.0,0,3,1
