,Name,Player_Id,assists_GW1,assists_GW2,assists_GW3,assists_GW4,assists_GW5,assists_GW6,assists_GW7,assists_GW8,assists_GW9,bonus_GW1,bonus_GW2,bonus_GW3,bonus_GW4,bonus_GW5,bonus_GW6,bonus_GW7,bonus_GW8,bonus_GW9,bps_GW1,bps_GW2,bps_GW3,bps_GW4,bps_GW5,bps_GW6,bps_GW7,bps_GW8,bps_GW9,clean_sheets_GW1,clean_sheets_GW2,clean_sheets_GW3,clean_sheets_GW4,clean_sheets_GW5,clean_sheets_GW6,clean_sheets_GW7,clean_sheets_GW8,clean_sheets_GW9,goals_scored_GW1,goals_scored_GW2,goals_scored_GW3,goals_scored_GW4,goals_scored_GW5,goals_scored_GW6,goals_scored_GW7,goals_scored_GW8,goals_scored_GW9,ict_index_GW1,ict_index_GW2,ict_index_GW3,ict_index_GW4,ict_index_GW5,ict_index_GW6,ict_index_GW7,ict_index_GW8,ict_index_GW9,saves_GW1,saves_GW2,saves_GW3,saves_GW4,saves_GW5,saves_GW6,saves_GW7,saves_GW8,saves_GW9,selected_GW1,selected_GW2,selected_GW3,selected_GW4,selected_GW5,selected_GW6,selected_GW7,selected_GW8,selected_GW9,total_points_GW1,total_points_GW2,total_points_GW3,total_points_GW4,total_points_GW5,total_points_GW6,total_points_GW7,total_points_GW8,total_points_GW9,transfers_balance_GW1,transfers_balance_GW2,transfers_balance_GW3,transfers_balance_GW4,transfers_balance_GW5,transfers_balance_GW6,transfers_balance_GW7,transfers_balance_GW8,transfers_balance_GW9,transfers_in_GW1,transfers_in_GW2,transfers_in_GW3,transfers_in_GW4,transfers_in_GW5,transfers_in_GW6,transfers_in_GW7,transfers_in_GW8,transfers_in_GW9,transfers_out_GW1,transfers_out_GW2,transfers_out_GW3,transfers_out_GW4,transfers_out_GW5,transfers_out_GW6,transfers_out_GW7,transfers_out_GW8,transfers_out_GW9,value_GW1,value_GW2,value_GW3,value_GW4,value_GW5,value_GW6,value_GW7,value_GW8,value_GW9
465,Prodl,377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9721,8859.0,7717.0,6897.0,6358.0,6064.0,5633.0,5395.0,5330.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1428.0,-1329.0,-914.0,-647.0,-360.0,-452.0,-267.0,-114.0,0,120.0,147.0,81.0,92.0,83.0,33.0,49.0,143.0,0,1548.0,1476.0,995.0,739.0,443.0,485.0,316.0,257.0,45,45.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0
466,Holebas,378,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47,7.0,21.0,31.0,15.0,11.0,24.0,4.0,0.0,47,7.0,21.0,31.0,15.0,11.0,24.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.7,6.9,8.9,5.0,3.6,7.6,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24697,301093.0,353360.0,549716.0,912164.0,1111915.0,1166083.0,1182422.0,783899.0,13,2.0,9.0,10.0,0.0,1.0,1.0,-1.0,0.0,0,164720.0,41739.0,156815.0,317143.0,186700.0,55222.0,9721.0,-387677.0,0,182613.0,81322.0,191754.0,361778.0,220499.0,100602.0,56855.0,4307.0,0,17893.0,39583.0,34939.0,44635.0,33799.0,45380.0,47134.0,391984.0,45,46.0,46.0,47.0,48.0,49.0,49.0,49.0,48.0
467,Britos,379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4748,4417.0,3854.0,3152.0,2873.0,2831.0,2704.0,2600.0,2582.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-715.0,-676.0,-725.0,-321.0,-85.0,-148.0,-111.0,-57.0,0,56.0,79.0,17.0,27.0,61.0,39.0,17.0,45.0,0,771.0,755.0,742.0,348.0,146.0,187.0,128.0,102.0,45,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
468,Kabasele,380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6.0,11.0,14.0,9.0,7.0,14.0,-8.0,0.0,17,6.0,11.0,14.0,9.0,7.0,14.0,-8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,3.4,3.6,7.4,6.6,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34071,40340.0,41629.0,39794.0,37129.0,36963.0,35086.0,35220.0,26012.0,6,2.0,2.0,2.0,1.0,2.0,1.0,-4.0,0.0,0,1915.0,-552.0,-2575.0,-3322.0,-725.0,-1979.0,-279.0,-9000.0,0,4464.0,4597.0,2484.0,1437.0,1838.0,958.0,1285.0,104.0,0,2549.0,5149.0,5059.0,4759.0,2563.0,2937.0,1564.0,9104.0,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
469,Janmaat,381,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,10.0,26.0,21.0,9.0,14.0,0.0,0.0,0.0,25,10.0,26.0,21.0,9.0,14.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.6,7.8,7.6,0.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24868,32621.0,31860.0,35491.0,35940.0,36153.0,31034.0,25040.0,20751.0,7,1.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0,1780.0,-1813.0,1754.0,-673.0,-408.0,-5254.0,-6016.0,-4412.0,0,3793.0,2107.0,4759.0,2612.0,1871.0,878.0,49.0,46.0,0,2013.0,3920.0,3005.0,3285.0,2279.0,6132.0,6065.0,4458.0,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
470,Mariappa,382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,23.0,0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11219,10139.0,8785.0,7718.0,7289.0,6994.0,6651.0,6428.0,6278.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0,-1611.0,-1537.0,-1141.0,-571.0,-391.0,-371.0,-259.0,-187.0,0,98.0,149.0,75.0,242.0,178.0,83.0,60.0,158.0,0,1709.0,1686.0,1216.0,813.0,569.0,454.0,319.0,345.0,45,45.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0
471,Kiko Femenia,383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,0.0,0.0,8.0,3.0,4.0,15.0,30.0,5,3.0,0.0,0.0,8.0,3.0,4.0,15.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,3.4,0.5,0.3,3.0,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25857,21671.0,19567.0,15721.0,13531.0,12551.0,11897.0,12173.0,12584.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0,-4764.0,-3084.0,-3847.0,-2539.0,-1131.0,-725.0,28.0,309.0,0,207.0,2579.0,282.0,529.0,420.0,321.0,925.0,1599.0,0,4971.0,5663.0,4129.0,3068.0,1551.0,1046.0,897.0,1290.0,45,45.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0
472,Zeegelaar,384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5698,5223.0,4658.0,4234.0,3933.0,3811.0,3672.0,3597.0,3514.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-946.0,-714.0,-482.0,-364.0,-179.0,-160.0,-96.0,-96.0,0,59.0,76.0,43.0,36.0,49.0,29.0,35.0,33.0,0,1005.0,790.0,525.0,400.0,228.0,189.0,131.0,129.0,45,45.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0
473,Navarro,385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5864,5317.0,4734.0,4335.0,4056.0,3894.0,3758.0,3712.0,3448.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,-911.0,-680.0,-465.0,-349.0,-218.0,-163.0,-66.0,-277.0,0,34.0,46.0,39.0,41.0,35.0,43.0,102.0,23.0,0,945.0,726.0,504.0,390.0,253.0,206.0,168.0,300.0,45,45.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0
474,Masina,386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629,4975.0,4286.0,3824.0,3490.0,3462.0,3347.0,3260.0,3184.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0,-1003.0,-791.0,-520.0,-385.0,-116.0,-129.0,-105.0,-91.0,0,30.0,48.0,44.0,46.0,109.0,50.0,28.0,34.0,0,1033.0,839.0,564.0,431.0,225.0,179.0,133.0,125.0,45,45.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0
475,Chalobah,387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12307,11604.0,10385.0,9872.0,9803.0,9417.0,9099.0,8952.0,8561.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1021.0,-1280.0,-646.0,-320.0,-430.0,-376.0,-200.0,-415.0,0,197.0,243.0,340.0,809.0,409.0,219.0,242.0,355.0,0,1218.0,1523.0,986.0,1129.0,839.0,595.0,442.0,770.0,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
476,Cleverley,388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,459.0,422.0,426.0,430.0,433.0,432.0,439.0,444.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-76.0,-59.0,-11.0,-12.0,-4.0,-9.0,-1.0,-2.0,0,20.0,26.0,22.0,22.0,27.0,15.0,18.0,23.0,0,96.0,85.0,33.0,34.0,31.0,24.0,19.0,25.0,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
477,Capoue,389,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10.0,21.0,12.0,9.0,24.0,12.0,15.0,37.0,8,10.0,21.0,12.0,9.0,24.0,12.0,15.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.1,4.8,2.2,2.5,3.0,1.9,6.1,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14003,14167.0,13446.0,20760.0,22435.0,22669.0,23182.0,24029.0,23902.0,2,2.0,6.0,1.0,1.0,5.0,2.0,2.0,11.0,0,-1032.0,-1073.0,5567.0,1361.0,52.0,301.0,604.0,-228.0,0,717.0,1045.0,8403.0,4281.0,2724.0,2197.0,2058.0,2117.0,0,1749.0,2118.0,2836.0,2920.0,2672.0,1896.0,1454.0,2345.0,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
478,Doucoure,390,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,16,26.0,13.0,9.0,28.0,16.0,10.0,5.0,35.0,16,26.0,13.0,9.0,28.0,16.0,10.0,5.0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2,6.3,0.8,6.4,4.7,3.4,2.5,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108189,102174.0,101619.0,93812.0,86060.0,94126.0,88651.0,85802.0,79496.0,3,6.0,2.0,0.0,8.0,2.0,1.0,1.0,11.0,0,-10474.0,-3442.0,-8765.0,-8815.0,5811.0,-5346.0,-3475.0,-6539.0,0,3062.0,8699.0,3935.0,3322.0,12004.0,2384.0,2461.0,1800.0,0,13536.0,12141.0,12700.0,12137.0,6193.0,7730.0,5936.0,8339.0,60,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0
479,Pereyra,391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,14.0,21.0,4.0,7.0,3.0,7.0,13.0,27.0,56,14.0,21.0,4.0,7.0,3.0,7.0,13.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.4,2.9,11.0,2.0,7.9,1.2,2.7,4.0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22304,308049.0,388156.0,699117.0,925487.0,940826.0,852200.0,836414.0,765508.0,16,2.0,8.0,2.0,2.0,2.0,2.0,2.0,8.0,0,191143.0,55955.0,269793.0,200519.0,14976.0,-86885.0,-25412.0,-71840.0,0,211250.0,113306.0,319325.0,272580.0,95030.0,29243.0,44231.0,34994.0,0,20107.0,57351.0,49532.0,72061.0,80054.0,116128.0,69643.0,106834.0,60,61.0,61.0,62.0,63.0,63.0,63.0,63.0,62.0
480,Hughes,392,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,28.0,3.0,13.0,23.0,17.0,5.0,4.0,3.0,3,28.0,3.0,13.0,23.0,17.0,5.0,4.0,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.3,6.9,2.4,7.9,6.0,3.7,2.3,3.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25044,25665.0,66031.0,75856.0,87667.0,91433.0,103011.0,122696.0,116862.0,3,8.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,0,-884.0,33039.0,8753.0,9745.0,3066.0,10544.0,17835.0,-4955.0,0,2006.0,46156.0,22504.0,27525.0,15399.0,17816.0,25554.0,9579.0,0,2890.0,13117.0,13751.0,17780.0,12333.0,7272.0,7719.0,14534.0,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
481,Deulofeu,394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19281,14628.0,11323.0,9656.0,8551.0,7778.0,7290.0,7301.0,8366.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,-5091.0,-3509.0,-1848.0,-1213.0,-826.0,-513.0,-54.0,856.0,0,225.0,180.0,161.0,199.0,114.0,61.0,297.0,1297.0,0,5316.0,3689.0,2009.0,1412.0,940.0,574.0,351.0,441.0,55,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
482,Gray,395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,18.0,4.0,2.0,27.0,21.0,0.0,0.0,3.0,8,18.0,4.0,2.0,27.0,21.0,0.0,0.0,3.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.9,7.5,3.3,0.3,8.2,9.3,2.8,4.3,1.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30395,31223.0,38575.0,35602.0,36098.0,54771.0,71620.0,81762.0,70698.0,2,6.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,0,-2255.0,3835.0,-3733.0,-1355.0,15090.0,15164.0,8275.0,-10457.0,0,1771.0,9261.0,3020.0,4576.0,19906.0,20985.0,15826.0,4698.0,0,4026.0,5426.0,6753.0,5931.0,4816.0,5821.0,7551.0,15155.0,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
483,Deeney,396,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,39.0,2.0,29.0,8.0,4.0,10.0,6.0,0.0,2,39.0,2.0,29.0,8.0,4.0,10.0,6.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,16.1,4.1,8.4,4.8,5.3,12.2,9.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52178,55874.0,209117.0,206933.0,330747.0,364157.0,333543.0,317752.0,271790.0,2,12.0,2.0,7.0,2.0,2.0,1.0,2.0,0.0,0,-2276.0,116359.0,-2422.0,103191.0,29982.0,-28760.0,-19632.0,-46277.0,0,3602.0,139040.0,34275.0,138986.0,61307.0,15933.0,15572.0,8010.0,0,5878.0,22681.0,36697.0,35795.0,31325.0,44693.0,35204.0,54287.0,60,60.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0
484,Okaka,397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,1568.0,1471.0,1793.0,3124.0,3676.0,3486.0,3283.0,3442.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-257.0,-184.0,55.0,631.0,233.0,-314.0,-270.0,-22.0,0,151.0,157.0,306.0,1119.0,741.0,274.0,139.0,325.0,0,408.0,341.0,251.0,488.0,508.0,588.0,409.0,347.0,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
485,Sinclair,398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9283,8065.0,7280.0,6824.0,6472.0,6275.0,6124.0,5989.0,5765.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1631.0,-997.0,-613.0,-441.0,-257.0,-173.0,-164.0,-233.0,0,305.0,309.0,259.0,280.0,148.0,97.0,71.0,68.0,0,1936.0,1306.0,872.0,721.0,405.0,270.0,235.0,301.0,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
486,Foster,445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,13.0,12.0,13.0,17.0,14.0,10.0,14.0,22.0,23,13.0,12.0,13.0,17.0,14.0,10.0,14.0,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.5,1.9,0.7,2.7,2.7,0.7,2.8,1.3,0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,232427,254232.0,258899.0,257831.0,254147.0,257049.0,246785.0,244933.0,232206.0,6,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,0,4374.0,-463.0,-4912.0,-8563.0,-249.0,-10847.0,-3211.0,-13468.0,0,11795.0,17185.0,12604.0,14732.0,12568.0,3753.0,5185.0,2648.0,0,7421.0,17648.0,17516.0,23295.0,12817.0,14600.0,8396.0,16116.0,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
487,Sema,446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,5,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5736,5270.0,4704.0,4445.0,4174.0,3897.0,3726.0,3598.0,3417.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-767.0,-668.0,-350.0,-363.0,-316.0,-203.0,-143.0,-203.0,0,115.0,105.0,158.0,147.0,67.0,45.0,45.0,41.0,0,882.0,773.0,508.0,510.0,383.0,248.0,188.0,244.0,50,50.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
488,Quina,517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648,4140.0,3992.0,3799.0,3750.0,3654.0,3687.0,3886.0,3980.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-314.0,-342.0,-293.0,-166.0,-158.0,-61.0,100.0,30.0,0,282.0,319.0,185.0,205.0,122.0,157.0,313.0,351.0,0,596.0,661.0,478.0,371.0,280.0,218.0,213.0,321.0,45,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0
489,Success,524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3.0,-4.0,3.0,1.0,-5.0,4.0,6.0,3,1.0,3.0,-4.0,3.0,1.0,-5.0,4.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.0,0.6,0.3,3.5,2.3,0.5,2.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25782.0,43873.0,63285.0,77899.0,90285.0,93145.0,101736.0,103178.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0,10081.0,10980.0,12207.0,9621.0,9293.0,2313.0,6406.0,575.0,0,14813.0,21597.0,24436.0,24390.0,20683.0,11583.0,15519.0,14162.0,0,4732.0,10617.0,12229.0,14769.0,11390.0,9270.0,9113.0,13587.0,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
490,Wilmot,544,0,,,,,,,,,3,,,,,,,,,3,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0.0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,40,,,,,,,,
491,Adrian,399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26929,27616.0,25848.0,24636.0,23555.0,22890.0,22347.0,21829.0,21398.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1799.0,-2232.0,-1618.0,-1422.0,-859.0,-661.0,-594.0,-587.0,0,214.0,130.0,117.0,141.0,107.0,102.0,111.0,109.0,0,2013.0,2362.0,1735.0,1563.0,966.0,763.0,705.0,696.0,45,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0
